NACA,Camber,Thickness,Re,Mach,Alpha,Cl,Cd,Cm
4418,4,18,1000000,0.85,10,0.754504,0.261948,-0.174237
4418,4,18,1000000,0.85,11,0.838894,0.288855,-0.186764
4418,4,18,1000000,0.85,12,0.915496,0.316411,-0.198252
4418,4,18,1000000,0.85,13,0.984878,0.344436,-0.208713
4418,4,18,1000000,0.85,14,1.047729,0.372881,-0.218274
4418,4,18,1000000,0.85,15,1.104013,0.401475,-0.226879
4418,4,18,1000000,0.85,16,1.154955,0.430454,-0.234859
4418,4,18,1000000,0.85,17,1.199836,0.459328,-0.241976
4418,4,18,1000000,0.85,18,1.240319,0.488619,-0.248739
4418,4,18,1000000,0.85,19,1.276004,0.517971,-0.254976
4418,4,18,1000000,0.85,20,1.306687,0.547159,-0.260705
4418,4,18,1000000,0.9,-20,-1.281806,0.684572,0.212229
4418,4,18,1000000,0.9,-19,-1.234441,0.646581,0.196994
4418,4,18,1000000,0.9,-18,-1.184714,0.60983,0.181526
4418,4,18,1000000,0.9,-17,-1.132804,0.574452,0.165901
4418,4,18,1000000,0.9,-16,-1.078641,0.540503,0.150081
4418,4,18,1000000,0.9,-15,-1.022133,0.508128,0.133972
4418,4,18,1000000,0.9,-14,-0.963803,0.477564,0.117555
4418,4,18,1000000,0.9,-13,-0.904545,0.448931,0.101178
4418,4,18,1000000,0.9,-12,-0.844687,0.422184,0.085071
4418,4,18,1000000,0.9,-11,-0.784253,0.397248,0.069343
4418,4,18,1000000,0.9,-10,-0.723207,0.374076,0.054063
4418,4,18,1000000,0.9,-9,-0.661498,0.352662,0.039283
4418,4,18,1000000,0.9,-8,-0.599139,0.333008,0.025057
4418,4,18,1000000,0.9,-7,-0.536183,0.315112,0.011438
4418,4,18,1000000,0.9,-6,-0.47224,0.298976,-0.001848
4418,4,18,1000000,0.9,-5,-0.406432,0.284654,-0.015427
4418,4,18,1000000,0.9,-4,-0.338298,0.272239,-0.029638
4418,4,18,1000000,0.9,-3,-0.267796,0.261838,-0.044513
4418,4,18,1000000,0.9,-2,-0.194999,0.253548,-0.06
4418,4,18,1000000,0.9,-1,-0.119921,0.247459,-0.076075
4418,4,18,1000000,0.9,0,-0.042449,0.243667,-0.092792
4418,4,18,1000000,0.9,1,0.037563,0.242279,-0.110206
4418,4,18,1000000,0.9,2,0.120321,0.243396,-0.128378
4418,4,18,1000000,0.9,3,0.206067,0.247096,-0.147347
4418,4,18,1000000,0.9,4,0.295421,0.253491,-0.167315
4418,4,18,1000000,0.9,5,0.389696,0.262672,-0.188765
4418,4,18,1000000,0.9,6,0.492557,0.274758,-0.213149
4418,4,18,1000000,0.9,7,0.696256,0.296969,-0.272516
4418,4,18,1000000,0.9,8,0.821346,0.323907,-0.287255
4418,4,18,1000000,0.9,9,0.923206,0.352341,-0.300431
4418,4,18,1000000,0.9,10,1.014373,0.382195,-0.312702
4418,4,18,1000000,0.9,11,1.097632,0.413322,-0.324207
4418,4,18,1000000,0.9,12,1.174414,0.445674,-0.335063
4418,4,18,1000000,0.9,13,1.245573,0.479171,-0.34537
4418,4,18,1000000,0.9,14,1.311755,0.513786,-0.355245
4418,4,18,1000000,0.9,15,1.373345,0.549448,-0.364719
4418,4,18,1000000,0.9,16,1.430602,0.586067,-0.373811
4418,4,18,1000000,0.9,17,1.483756,0.623572,-0.38255
4418,4,18,1000000,0.9,18,1.533068,0.66193,-0.391008
4418,4,18,1000000,0.9,19,1.578584,0.70102,-0.399137
4418,4,18,1000000,0.9,20,1.620445,0.740769,-0.406962
4418,4,18,2000000,0.25,-20,-0.347579,0.255178,-0.004337
4418,4,18,2000000,0.25,-19,-0.322604,0.236867,-0.009261
4418,4,18,2000000,0.25,-18,-0.297684,0.219033,-0.01407
4418,4,18,2000000,0.25,-17,-0.273165,0.201569,-0.018807
4418,4,18,2000000,0.25,-16,-0.24952,0.184396,-0.023528
4418,4,18,2000000,0.25,-15,-0.227995,0.167647,-0.02823
4418,4,18,2000000,0.25,-14,-0.209249,0.150846,-0.033169
4418,4,18,2000000,0.25,-13,-0.196005,0.133457,-0.038714
4418,4,18,2000000,0.25,-12,-0.194629,0.115562,-0.045166
4418,4,18,2000000,0.25,-11,-0.226594,0.092326,-0.05593
4418,4,18,2000000,0.25,-10,-0.485479,0.03804,-0.097555
4418,4,18,2000000,0.25,-9,-0.467955,0.028078,-0.098196
4418,4,18,2000000,0.25,-8,-0.408841,0.0229,-0.095018
4418,4,18,2000000,0.25,-7,-0.337498,0.019332,-0.091189
4418,4,18,2000000,0.25,-6,-0.257963,0.01672,-0.087508
4418,4,18,2000000,0.25,-5,-0.173178,0.014811,-0.08406
4418,4,18,2000000,0.25,-4,-0.08505,0.013468,-0.080826
4418,4,18,2000000,0.25,-3,0.005317,0.01261,-0.077815
4418,4,18,2000000,0.25,-2,0.097131,0.012187,-0.075028
4418,4,18,2000000,0.25,-1,0.189404,0.012172,-0.072397
4418,4,18,2000000,0.25,0,0.281369,0.012556,-0.069885
4418,4,18,2000000,0.25,1,0.372177,0.013346,-0.067436
4418,4,18,2000000,0.25,2,0.460948,0.014566,-0.065004
4418,4,18,2000000,0.25,3,0.546745,0.016259,-0.062556
4418,4,18,2000000,0.25,4,0.628581,0.01849,-0.060085
4418,4,18,2000000,0.25,5,0.705359,0.021359,-0.057617
4418,4,18,2000000,0.25,6,0.77558,0.025008,-0.055183
4418,4,18,2000000,0.25,7,0.837713,0.02962,-0.052868
4418,4,18,2000000,0.25,8,0.889892,0.03544,-0.050794
4418,4,18,2000000,0.25,9,0.930899,0.042749,-0.049223
4418,4,18,2000000,0.25,10,0.960664,0.051814,-0.04851
4418,4,18,2000000,0.25,11,0.980653,0.062753,-0.048937
4418,4,18,2000000,0.25,12,0.993886,0.075389,-0.050483
4418,4,18,2000000,0.25,13,1.003573,0.089379,-0.052984
4418,4,18,2000000,0.25,14,1.011528,0.104489,-0.056248
4418,4,18,2000000,0.25,15,1.017721,0.120747,-0.060189
4418,4,18,2000000,0.25,16,1.021668,0.138291,-0.064786
4418,4,18,2000000,0.25,17,1.022838,0.157295,-0.070033
4418,4,18,2000000,0.25,18,1.020889,0.177934,-0.075922
4418,4,18,2000000,0.25,19,1.015692,0.20036,-0.082412
4418,4,18,2000000,0.25,20,1.007334,0.22472,-0.089447
4418,4,18,2000000,0.35,-20,-0.344219,0.259112,-0.006997
4418,4,18,2000000,0.35,-19,-0.317698,0.240446,-0.012217
4418,4,18,2000000,0.35,-18,-0.291212,0.222226,-0.017322
4418,4,18,2000000,0.35,-17,-0.264983,0.204495,-0.022325
4418,4,18,2000000,0.35,-16,-0.239676,0.187176,-0.027261
4418,4,18,2000000,0.35,-15,-0.215874,0.170158,-0.032213
4418,4,18,2000000,0.35,-14,-0.194719,0.153285,-0.037306
4418,4,18,2000000,0.35,-13,-0.178196,0.136207,-0.042803
4418,4,18,2000000,0.35,-12,-0.170683,0.118179,-0.049279
4418,4,18,2000000,0.35,-11,-0.184292,0.098121,-0.057933
4418,4,18,2000000,0.35,-10,-0.325936,0.062892,-0.082426
4418,4,18,2000000,0.35,-9,-0.448622,0.03243,-0.102781
4418,4,18,2000000,0.35,-8,-0.40805,0.025329,-0.099913
4418,4,18,2000000,0.35,-7,-0.343645,0.021017,-0.095266
4418,4,18,2000000,0.35,-6,-0.267139,0.018003,-0.090696
4418,4,18,2000000,0.35,-5,-0.183341,0.015855,-0.086467
4418,4,18,2000000,0.35,-4,-0.094869,0.014372,-0.082614
4418,4,18,2000000,0.35,-3,-0.003955,0.013443,-0.079
4418,4,18,2000000,0.35,-2,0.088683,0.013004,-0.075687
4418,4,18,2000000,0.35,-1,0.181992,0.013024,-0.072621
4418,4,18,2000000,0.35,0,0.27489,0.013493,-0.069721
4418,4,18,2000000,0.35,1,0.366272,0.014423,-0.066904
4418,4,18,2000000,0.35,2,0.45512,0.015849,-0.064123
4418,4,18,2000000,0.35,3,0.540277,0.017831,-0.061346
4418,4,18,2000000,0.35,4,0.62059,0.020459,-0.058587
4418,4,18,2000000,0.35,5,0.694574,0.023869,-0.055876
4418,4,18,2000000,0.35,6,0.760469,0.028245,-0.053281
4418,4,18,2000000,0.35,7,0.816516,0.033819,-0.050941
4418,4,18,2000000,0.35,8,0.861429,0.04086,-0.049105
4418,4,18,2000000,0.35,9,0.895173,0.049617,-0.048129
4418,4,18,2000000,0.35,10,0.919383,0.060164,-0.048256
4418,4,18,2000000,0.35,11,0.937352,0.072321,-0.049529
4418,4,18,2000000,0.35,12,0.952141,0.08576,-0.051753
4418,4,18,2000000,0.35,13,0.965283,0.100264,-0.054729
4418,4,18,2000000,0.35,14,0.976809,0.115842,-0.058366
4418,4,18,2000000,0.35,15,0.986202,0.132614,-0.062641
4418,4,18,2000000,0.35,16,0.992973,0.150728,-0.067553
4418,4,18,2000000,0.35,17,0.996782,0.170331,-0.073093
4418,4,18,2000000,0.35,18,0.997454,0.191561,-0.079236
4418,4,18,2000000,0.35,19,0.995123,0.214508,-0.085927
4418,4,18,2000000,0.35,20,0.989988,0.239259,-0.093089
4418,4,18,2000000,0.45,-20,-0.341893,0.266273,-0.010438
4418,4,18,2000000,0.45,-19,-0.312935,0.246984,-0.016142
4418,4,18,2000000,0.45,-18,-0.283829,0.228215,-0.021709
4418,4,18,2000000,0.45,-17,-0.254873,0.209992,-0.027145
4418,4,18,2000000,0.45,-16,-0.226547,0.192322,-0.032461
4418,4,18,2000000,0.45,-15,-0.199325,0.17503,-0.037727
4418,4,18,2000000,0.45,-14,-0.173918,0.15798,-0.043054
4418,4,18,2000000,0.45,-13,-0.152035,0.141047,-0.048582
4418,4,18,2000000,0.45,-12,-0.136518,0.124197,-0.054487
4418,4,18,2000000,0.45,-11,-0.132581,0.106481,-0.061466
4418,4,18,2000000,0.45,-10,-0.157165,0.085562,-0.07158
4418,4,18,2000000,0.45,-9,-0.276701,0.057381,-0.091902
4418,4,18,2000000,0.45,-8,-0.37705,0.031934,-0.107193
4418,4,18,2000000,0.45,-7,-0.346329,0.024713,-0.102192
4418,4,18,2000000,0.45,-6,-0.279948,0.020521,-0.096033
4418,4,18,2000000,0.45,-5,-0.199216,0.017759,-0.090449
4418,4,18,2000000,0.45,-4,-0.110968,0.015939,-0.085471
4418,4,18,2000000,0.45,-3,-0.018677,0.014839,-0.080987
4418,4,18,2000000,0.45,-2,0.075494,0.014348,-0.076879
4418,4,18,2000000,0.45,-1,0.170651,0.014415,-0.073181
4418,4,18,2000000,0.45,0,0.265083,0.015026,-0.069722
4418,4,18,2000000,0.45,1,0.357426,0.016204,-0.066409
4418,4,18,2000000,0.45,2,0.446257,0.018003,-0.063172
4418,4,18,2000000,0.45,3,0.530194,0.020515,-0.060011
4418,4,18,2000000,0.45,4,0.607493,0.023882,-0.05694
4418,4,18,2000000,0.45,5,0.676223,0.028297,-0.054034
4418,4,18,2000000,0.45,6,0.734511,0.034,-0.05145
4418,4,18,2000000,0.45,7,0.781267,0.041249,-0.049477
4418,4,18,2000000,0.45,8,0.817164,0.050221,-0.04847
4418,4,18,2000000,0.45,9,0.844689,0.060872,-0.0486
4418,4,18,2000000,0.45,10,0.867537,0.072941,-0.049831
4418,4,18,2000000,0.45,11,0.888258,0.086136,-0.051951
4418,4,18,2000000,0.45,12,0.907523,0.100347,-0.054788
4418,4,18,2000000,0.45,13,0.92504,0.115616,-0.058271
4418,4,18,2000000,0.45,14,0.940361,0.132045,-0.06238
4418,4,18,2000000,0.45,15,0.95294,0.149771,-0.067116
4418,4,18,2000000,0.45,16,0.962588,0.168895,-0.072467
4418,4,18,2000000,0.45,17,0.969168,0.189525,-0.078412
4418,4,18,2000000,0.45,18,0.972706,0.211747,-0.084907
4418,4,18,2000000,0.45,19,0.973483,0.235608,-0.091883
4418,4,18,2000000,0.45,20,0.972136,0.261057,-0.099219
4418,4,18,2000000,0.55,-20,-0.341325,0.277608,-0.015184
4418,4,18,2000000,0.55,-19,-0.308717,0.257424,-0.021703
4418,4,18,2000000,0.55,-18,-0.275583,0.237779,-0.028069
4418,4,18,2000000,0.55,-17,-0.242279,0.218754,-0.034262
4418,4,18,2000000,0.55,-16,-0.209249,0.200358,-0.040276
4418,4,18,2000000,0.55,-15,-0.176922,0.182563,-0.046126
4418,4,18,2000000,0.55,-14,-0.145945,0.165279,-0.051869
4418,4,18,2000000,0.55,-13,-0.11726,0.148451,-0.057572
4418,4,18,2000000,0.55,-12,-0.092497,0.131923,-0.063343
4418,4,18,2000000,0.55,-11,-0.074173,0.115349,-0.069448
4418,4,18,2000000,0.55,-10,-0.06762,0.099352,-0.07585
4418,4,18,2000000,0.55,-9,-0.081819,0.081777,-0.083949
4418,4,18,2000000,0.55,-8,-0.13624,0.062359,-0.09554
4418,4,18,2000000,0.55,-7,-0.211458,0.043515,-0.10711
4418,4,18,2000000,0.55,-6,-0.255172,0.030122,-0.106318
4418,4,18,2000000,0.55,-5,-0.218394,0.022489,-0.098021
4418,4,18,2000000,0.55,-4,-0.137679,0.018956,-0.090524
4418,4,18,2000000,0.55,-3,-0.044382,0.017278,-0.084291
4418,4,18,2000000,0.55,-2,0.052323,0.016615,-0.078823
4418,4,18,2000000,0.55,-1,0.150112,0.016755,-0.074048
4418,4,18,2000000,0.55,0,0.246486,0.017651,-0.069718
4418,4,18,2000000,0.55,1,0.339376,0.019338,-0.06568
4418,4,18,2000000,0.55,2,0.426763,0.021918,-0.061877
4418,4,18,2000000,0.55,3,0.50625,0.025561,-0.058297
4418,4,18,2000000,0.55,4,0.575504,0.030491,-0.055041
4418,4,18,2000000,0.55,5,0.632771,0.036953,-0.052336
4418,4,18,2000000,0.55,6,0.678394,0.045112,-0.050538
4418,4,18,2000000,0.55,7,0.71518,0.054913,-0.049896
4418,4,18,2000000,0.55,8,0.747119,0.066088,-0.050384
4418,4,18,2000000,0.55,9,0.777045,0.078379,-0.05183
4418,4,18,2000000,0.55,10,0.805665,0.091677,-0.05405
4418,4,18,2000000,0.55,11,0.832613,0.105999,-0.056939
4418,4,18,2000000,0.55,12,0.857445,0.121418,-0.060463
4418,4,18,2000000,0.55,13,0.879685,0.138033,-0.064617
4418,4,18,2000000,0.55,14,0.898952,0.155941,-0.069398
4418,4,18,2000000,0.55,15,0.915061,0.175229,-0.074802
4418,4,18,2000000,0.55,16,0.927907,0.195988,-0.080817
4418,4,18,2000000,0.55,17,0.9377,0.218244,-0.087387
4418,4,18,2000000,0.55,18,0.944955,0.241955,-0.094414
4418,4,18,2000000,0.55,19,0.950311,0.267019,-0.101769
4418,4,18,2000000,0.55,20,0.954936,0.293191,-0.109283
4418,4,18,2000000,0.65,-20,-0.346192,0.296269,-0.022053
4418,4,18,2000000,0.65,-19,-0.30685,0.274471,-0.030384
4418,4,18,2000000,0.65,-18,-0.266425,0.253317,-0.038531
4418,4,18,2000000,0.65,-17,-0.225026,0.232734,-0.046472
4418,4,18,2000000,0.65,-16,-0.183799,0.213081,-0.054022
4418,4,18,2000000,0.65,-15,-0.143019,0.194295,-0.061194
4418,4,18,2000000,0.65,-14,-0.102934,0.176293,-0.067992
4418,4,18,2000000,0.65,-13,-0.064252,0.159028,-0.074422
4418,4,18,2000000,0.65,-12,-0.028056,0.142506,-0.080436
4418,4,18,2000000,0.65,-11,0.004207,0.126705,-0.086012
4418,4,18,2000000,0.65,-10,0.029906,0.111978,-0.090993
4418,4,18,2000000,0.65,-9,0.047049,0.097838,-0.095432
4418,4,18,2000000,0.65,-8,0.052358,0.083207,-0.09969
4418,4,18,2000000,0.65,-7,0.039552,0.069695,-0.103138
4418,4,18,2000000,0.65,-6,0.008451,0.058658,-0.104496
4418,4,18,2000000,0.65,-5,-0.049744,0.047591,-0.101958
4418,4,18,2000000,0.65,-4,-0.097385,0.037368,-0.096304
4418,4,18,2000000,0.65,-3,-0.07673,0.028123,-0.090612
4418,4,18,2000000,0.65,-2,0.004322,0.022463,-0.083196
4418,4,18,2000000,0.65,-1,0.103744,0.021658,-0.0758
4418,4,18,2000000,0.65,0,0.200525,0.023288,-0.06974
4418,4,18,2000000,0.65,1,0.287135,0.02669,-0.064572
4418,4,18,2000000,0.65,2,0.355379,0.032347,-0.060163
4418,4,18,2000000,0.65,3,0.405214,0.040239,-0.056926
4418,4,18,2000000,0.65,4,0.445015,0.049615,-0.055246
4418,4,18,2000000,0.65,5,0.48594,0.060321,-0.054816
4418,4,18,2000000,0.65,6,0.525894,0.071979,-0.055706
4418,4,18,2000000,0.65,7,0.565948,0.08461,-0.057571
4418,4,18,2000000,0.65,8,0.604518,0.098055,-0.060045
4418,4,18,2000000,0.65,9,0.644342,0.11266,-0.063347
4418,4,18,2000000,0.65,10,0.680325,0.127983,-0.066983
4418,4,18,2000000,0.65,11,0.716913,0.144521,-0.071298
4418,4,18,2000000,0.65,12,0.750745,0.162049,-0.076051
4418,4,18,2000000,0.65,13,0.782697,0.180672,-0.081289
4418,4,18,2000000,0.65,14,0.812553,0.200385,-0.086966
4418,4,18,2000000,0.65,15,0.840113,0.221186,-0.09304
4418,4,18,2000000,0.65,16,0.865539,0.243014,-0.099432
4418,4,18,2000000,0.65,17,0.888895,0.265801,-0.10606
4418,4,18,2000000,0.65,18,0.910173,0.289467,-0.112852
4418,4,18,2000000,0.65,19,0.92989,0.314042,-0.119819
4418,4,18,2000000,0.65,20,0.94824,0.339425,-0.126882
4418,4,18,2000000,0.7,-20,-0.349552,0.309456,-0.028156
4418,4,18,2000000,0.7,-19,-0.304188,0.286392,-0.038471
4418,4,18,2000000,0.7,-18,-0.257571,0.264132,-0.048516
4418,4,18,2000000,0.7,-17,-0.209959,0.242715,-0.058208
4418,4,18,2000000,0.7,-16,-0.161752,0.222177,-0.067458
4418,4,18,2000000,0.7,-15,-0.113371,0.202557,-0.076183
4418,4,18,2000000,0.7,-14,-0.065448,0.183891,-0.084263
4418,4,18,2000000,0.7,-13,-0.018763,0.166196,-0.091599
4418,4,18,2000000,0.7,-12,0.025665,0.149478,-0.098093
4418,4,18,2000000,0.7,-11,0.066521,0.133779,-0.103597
4418,4,18,2000000,0.7,-10,0.102125,0.119133,-0.108025
4418,4,18,2000000,0.7,-9,0.130211,0.105656,-0.111421
4418,4,18,2000000,0.7,-8,0.146989,0.093536,-0.113441
4418,4,18,2000000,0.7,-7,0.147281,0.082714,-0.113187
4418,4,18,2000000,0.7,-6,0.124762,0.072525,-0.109387
4418,4,18,2000000,0.7,-5,0.075554,0.062845,-0.101668
4418,4,18,2000000,0.7,-4,0.010311,0.05494,-0.091771
4418,4,18,2000000,0.7,-3,-0.049176,0.046023,-0.083052
4418,4,18,2000000,0.7,-2,-0.039874,0.037714,-0.080369
4418,4,18,2000000,0.7,-1,0.022512,0.03363,-0.076302
4418,4,18,2000000,0.7,0,0.084973,0.035173,-0.069848
4418,4,18,2000000,0.7,1,0.139241,0.040833,-0.064204
4418,4,18,2000000,0.7,2,0.193964,0.04882,-0.060705
4418,4,18,2000000,0.7,3,0.248486,0.057983,-0.059188
4418,4,18,2000000,0.7,4,0.304115,0.068219,-0.05926
4418,4,18,2000000,0.7,5,0.359616,0.079416,-0.060419
4418,4,18,2000000,0.7,6,0.415206,0.091647,-0.06253
4418,4,18,2000000,0.7,7,0.468278,0.104739,-0.065384
4418,4,18,2000000,0.7,8,0.519794,0.118801,-0.068773
4418,4,18,2000000,0.7,9,0.572359,0.134136,-0.072874
4418,4,18,2000000,0.7,10,0.622415,0.150414,-0.077428
4418,4,18,2000000,0.7,11,0.667774,0.167434,-0.082258
4418,4,18,2000000,0.7,12,0.711664,0.1856,-0.087544
4418,4,18,2000000,0.7,13,0.752867,0.204781,-0.093186
4418,4,18,2000000,0.7,14,0.791383,0.224961,-0.099146
4418,4,18,2000000,0.7,15,0.827131,0.246142,-0.105402
4418,4,18,2000000,0.7,16,0.860252,0.268295,-0.111917
4418,4,18,2000000,0.7,17,0.890897,0.291368,-0.118638
4418,4,18,2000000,0.7,18,0.919058,0.315351,-0.125548
4418,4,18,2000000,0.7,19,0.944979,0.340195,-0.132605
4418,4,18,2000000,0.7,20,0.968828,0.36582,-0.139755
4418,4,18,2000000,0.75,-20,-0.36812,0.331508,-0.035623
4418,4,18,2000000,0.75,-19,-0.311149,0.306676,-0.05145
4418,4,18,2000000,0.75,-18,-0.252566,0.282994,-0.066993
4418,4,18,2000000,0.75,-17,-0.194092,0.260689,-0.081447
4418,4,18,2000000,0.75,-16,-0.13739,0.239893,-0.094117
4418,4,18,2000000,0.75,-15,-0.083859,0.220682,-0.104566
4418,4,18,2000000,0.75,-14,-0.034856,0.203076,-0.112425
4418,4,18,2000000,0.75,-13,0.008735,0.187018,-0.117693
4418,4,18,2000000,0.75,-12,0.045191,0.172711,-0.120493
4418,4,18,2000000,0.75,-11,0.071717,0.160198,-0.120446
4418,4,18,2000000,0.75,-10,0.087437,0.149132,-0.117641
4418,4,18,2000000,0.75,-9,0.092075,0.139181,-0.11241
4418,4,18,2000000,0.75,-8,0.086668,0.129999,-0.105557
4418,4,18,2000000,0.75,-7,0.061766,0.123148,-0.096811
4418,4,18,2000000,0.75,-6,0.023253,0.117611,-0.087225
4418,4,18,2000000,0.75,-5,-0.042277,0.113697,-0.075128
4418,4,18,2000000,0.75,-4,-0.104094,0.109092,-0.064686
4418,4,18,2000000,0.75,-3,-0.125424,0.098264,-0.05853
4418,4,18,2000000,0.75,-2,-0.167853,0.080265,-0.045626
4418,4,18,2000000,0.75,-1,-0.215053,0.07014,-0.038873
4418,4,18,2000000,0.75,0,-0.174495,0.064183,-0.048842
4418,4,18,2000000,0.75,1,-0.078367,0.063254,-0.059829
4418,4,18,2000000,0.75,2,0.018338,0.066859,-0.063326
4418,4,18,2000000,0.75,3,0.107128,0.074163,-0.063682
4418,4,18,2000000,0.75,4,0.187615,0.084429,-0.064257
4418,4,18,2000000,0.75,5,0.262973,0.096317,-0.066424
4418,4,18,2000000,0.75,6,0.335193,0.109392,-0.069767
4418,4,18,2000000,0.75,7,0.404454,0.123585,-0.073966
4418,4,18,2000000,0.75,8,0.470734,0.138854,-0.078816
4418,4,18,2000000,0.75,9,0.533958,0.155173,-0.084174
4418,4,18,2000000,0.75,10,0.593976,0.172522,-0.089936
4418,4,18,2000000,0.75,11,0.650692,0.190897,-0.096033
4418,4,18,2000000,0.75,12,0.704012,0.210274,-0.102401
4418,4,18,2000000,0.75,13,0.753909,0.230629,-0.108991
4418,4,18,2000000,0.75,14,0.800418,0.251942,-0.115771
4418,4,18,2000000,0.75,15,0.843669,0.274155,-0.122684
4418,4,18,2000000,0.75,16,0.883594,0.297273,-0.129737
4418,4,18,2000000,0.75,17,0.920343,0.321258,-0.136899
4418,4,18,2000000,0.75,18,0.95396,0.346038,-0.144115
4418,4,18,2000000,0.75,19,0.984765,0.37158,-0.151369
4418,4,18,2000000,0.75,20,1.012798,0.397889,-0.158684
4418,4,18,2000000,0.8,-20,-0.494705,0.379254,-0.002892
4418,4,18,2000000,0.8,-19,-0.442662,0.354254,-0.018548
4418,4,18,2000000,0.8,-18,-0.389013,0.330478,-0.034159
4418,4,18,2000000,0.8,-17,-0.334269,0.308032,-0.049508
4418,4,18,2000000,0.8,-16,-0.279424,0.287024,-0.06413
4418,4,18,2000000,0.8,-15,-0.226363,0.267531,-0.077054
4418,4,18,2000000,0.8,-14,-0.177419,0.249604,-0.087249
4418,4,18,2000000,0.8,-13,-0.135201,0.233417,-0.094081
4418,4,18,2000000,0.8,-12,-0.102056,0.218932,-0.09714
4418,4,18,2000000,0.8,-11,-0.079144,0.205908,-0.096437
4418,4,18,2000000,0.8,-10,-0.064941,0.194044,-0.093219
4418,4,18,2000000,0.8,-9,-0.058286,0.18308,-0.088378
4418,4,18,2000000,0.8,-8,-0.059332,0.172866,-0.08224
4418,4,18,2000000,0.8,-7,-0.067731,0.163271,-0.075231
4418,4,18,2000000,0.8,-6,-0.083987,0.154163,-0.067478
4418,4,18,2000000,0.8,-5,-0.108416,0.145448,-0.059014
4418,4,18,2000000,0.8,-4,-0.141566,0.137094,-0.049891
4418,4,18,2000000,0.8,-3,-0.184529,0.129092,-0.039957
4418,4,18,2000000,0.8,-2,-0.239088,0.121462,-0.028344
4418,4,18,2000000,0.8,-1,-0.307824,0.114085,-0.012876
4418,4,18,2000000,0.8,0,-0.369336,0.1062,0.006977
4418,4,18,2000000,0.8,1,-0.39305,0.097974,0.022666
4418,4,18,2000000,0.8,2,-0.331561,0.091495,0.013113
4418,4,18,2000000,0.8,3,-0.13151,0.092946,-0.037826
4418,4,18,2000000,0.8,4,0.049759,0.101644,-0.065713
4418,4,18,2000000,0.8,5,0.176419,0.11358,-0.073354
4418,4,18,2000000,0.8,6,0.278741,0.128114,-0.079088
4418,4,18,2000000,0.8,7,0.370681,0.144274,-0.086315
4418,4,18,2000000,0.8,8,0.456253,0.161683,-0.094348
4418,4,18,2000000,0.8,9,0.536163,0.180259,-0.102772
4418,4,18,2000000,0.8,10,0.610489,0.19988,-0.111262
4418,4,18,2000000,0.8,11,0.679204,0.220401,-0.119593
4418,4,18,2000000,0.8,12,0.742674,0.241807,-0.127752
4418,4,18,2000000,0.8,13,0.801251,0.264102,-0.135779
4418,4,18,2000000,0.8,14,0.855251,0.287279,-0.143688
4418,4,18,2000000,0.8,15,0.904869,0.311279,-0.151472
4418,4,18,2000000,0.8,16,0.950352,0.336032,-0.159116
4418,4,18,2000000,0.8,17,0.991898,0.361558,-0.166695
4418,4,18,2000000,0.8,18,1.029747,0.387781,-0.174173
4418,4,18,2000000,0.8,19,1.064329,0.41481,-0.181783
4418,4,18,2000000,0.8,20,1.095412,0.442491,-0.189269
4418,4,18,2000000,0.85,-20,-0.726674,0.462934,0.061388
4418,4,18,2000000,0.85,-19,-0.678232,0.434875,0.045616
4418,4,18,2000000,0.85,-18,-0.628032,0.40809,0.029599
4418,4,18,2000000,0.85,-17,-0.576275,0.382702,0.013385
4418,4,18,2000000,0.85,-16,-0.523219,0.358776,-0.002923
4418,4,18,2000000,0.85,-15,-0.468889,0.336354,-0.019297
4418,4,18,2000000,0.85,-14,-0.414059,0.315667,-0.035603
4418,4,18,2000000,0.85,-13,-0.360885,0.296929,-0.051117
4418,4,18,2000000,0.85,-12,-0.312078,0.280074,-0.064561
4418,4,18,2000000,0.85,-11,-0.269831,0.264846,-0.074909
4418,4,18,2000000,0.85,-10,-0.235929,0.250999,-0.081572
4418,4,18,2000000,0.85,-9,-0.21148,0.238087,-0.08417
4418,4,18,2000000,0.85,-8,-0.197479,0.225994,-0.082928
4418,4,18,2000000,0.85,-7,-0.194639,0.214807,-0.07859
4418,4,18,2000000,0.85,-6,-0.205251,0.204755,-0.071441
4418,4,18,2000000,0.85,-5,-0.233371,0.196423,-0.061098
4418,4,18,2000000,0.85,-4,-0.281542,0.189946,-0.045454
4418,4,18,2000000,0.85,-3,-0.325877,0.183074,-0.025465
4418,4,18,2000000,0.85,-2,-0.36473,0.175738,-0.001026
4418,4,18,2000000,0.85,-1,-0.384648,0.16717,0.022512
4418,4,18,2000000,0.85,0,-0.379687,0.157585,0.039583
4418,4,18,2000000,0.85,1,-0.347279,0.147989,0.045503
4418,4,18,2000000,0.85,2,-0.293788,0.139718,0.041635
4418,4,18,2000000,0.85,3,-0.225312,0.133767,0.030942
4418,4,18,2000000,0.85,4,-0.14289,0.131006,0.014474
4418,4,18,2000000,0.85,5,-0.040314,0.132806,-0.00989
4418,4,18,2000000,0.85,6,0.280216,0.160159,-0.108022
4418,4,18,2000000,0.85,7,0.432002,0.183746,-0.127307
4418,4,18,2000000,0.85,8,0.549882,0.208011,-0.143448
